"Code","GeoFips","GeoName","CL_UNIT","UNIT_MULT","DataValue_2024","year","line","table","DataValue_2023","DataValue_2022","DataValue_2021","DataValue_2020","DataValue_2019"
"SAPCE1-4","46000","South Dakota","Millions of current dollars","6",1975.5,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","47000","Tennessee","Millions of current dollars","6",15738.5,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","48000","Texas","Millions of current dollars","6",81788.2,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","49000","Utah","Millions of current dollars","6",8573.2,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","50000","Vermont","Millions of current dollars","6",1702.3,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","51000","Virginia","Millions of current dollars","6",18032.1,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","53000","Washington","Millions of current dollars","6",15297.6,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","54000","West Virginia","Millions of current dollars","6",3905.2,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","55000","Wisconsin","Millions of current dollars","6",14439.4,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","56000","Wyoming","Millions of current dollars","6",1641.2,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","91000","New England","Millions of current dollars","6",32325.8,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","92000","Mideast","Millions of current dollars","6",90799,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","93000","Great Lakes","Millions of current dollars","6",99437.5,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","94000","Plains","Millions of current dollars","6",55598,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","95000","Southeast","Millions of current dollars","6",202037.1,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","96000","Southwest","Millions of current dollars","6",115775.6,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","97000","Rocky Mountain","Millions of current dollars","6",32257.4,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-4","98000","Far West","Millions of current dollars","6",104548.8,2024,4,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","00000","United States *","Millions of current dollars","6",490018.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","01000","Alabama","Millions of current dollars","6",6322.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","02000","Alaska","Millions of current dollars","6",1174.5,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","04000","Arizona","Millions of current dollars","6",11247.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","05000","Arkansas","Millions of current dollars","6",3988.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","06000","California","Millions of current dollars","6",59288.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","08000","Colorado","Millions of current dollars","6",10555.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","09000","Connecticut","Millions of current dollars","6",6033,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","10000","Delaware","Millions of current dollars","6",1627.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","11000","District of Columbia","Millions of current dollars","6",1184,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","12000","Florida","Millions of current dollars","6",40096.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","13000","Georgia","Millions of current dollars","6",14199.3,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","15000","Hawaii","Millions of current dollars","6",2008.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","16000","Idaho","Millions of current dollars","6",2694.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","17000","Illinois","Millions of current dollars","6",18486.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","18000","Indiana","Millions of current dollars","6",9115.7,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","19000","Iowa","Millions of current dollars","6",3977.5,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","20000","Kansas","Millions of current dollars","6",4051.3,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","21000","Kentucky","Millions of current dollars","6",5459.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","22000","Louisiana","Millions of current dollars","6",6202.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","23000","Maine","Millions of current dollars","6",2133,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","24000","Maryland","Millions of current dollars","6",8358.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","25000","Massachusetts","Millions of current dollars","6",11065.5,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","26000","Michigan","Millions of current dollars","6",12687.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","27000","Minnesota","Millions of current dollars","6",7643.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","28000","Mississippi","Millions of current dollars","6",3202,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","29000","Missouri","Millions of current dollars","6",7910.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","30000","Montana","Millions of current dollars","6",1740.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","31000","Nebraska","Millions of current dollars","6",2522.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","32000","Nevada","Millions of current dollars","6",4939.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","33000","New Hampshire","Millions of current dollars","6",2381.7,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","34000","New Jersey","Millions of current dollars","6",15690.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","35000","New Mexico","Millions of current dollars","6",2555.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","36000","New York","Millions of current dollars","6",28326.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","37000","North Carolina","Millions of current dollars","6",16729.5,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","38000","North Dakota","Millions of current dollars","6",1179.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","39000","Ohio","Millions of current dollars","6",15961.3,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","40000","Oklahoma","Millions of current dollars","6",4983.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","41000","Oregon","Millions of current dollars","6",7146.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","42000","Pennsylvania","Millions of current dollars","6",18754.7,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","44000","Rhode Island","Millions of current dollars","6",1422.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","45000","South Carolina","Millions of current dollars","6",7612.3,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","46000","South Dakota","Millions of current dollars","6",1351.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","47000","Tennessee","Millions of current dollars","6",9807.7,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","48000","Texas","Millions of current dollars","6",44150.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","49000","Utah","Millions of current dollars","6",5716.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","50000","Vermont","Millions of current dollars","6",940.9,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","51000","Virginia","Millions of current dollars","6",12528.8,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","53000","Washington","Millions of current dollars","6",11853.7,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","54000","West Virginia","Millions of current dollars","6",1963.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","55000","Wisconsin","Millions of current dollars","6",8193.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","56000","Wyoming","Millions of current dollars","6",851.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","91000","New England","Millions of current dollars","6",23976.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","92000","Mideast","Millions of current dollars","6",73942.6,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","93000","Great Lakes","Millions of current dollars","6",64444,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","94000","Plains","Millions of current dollars","6",28635.5,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","95000","Southeast","Millions of current dollars","6",128113.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","96000","Southwest","Millions of current dollars","6",62936.4,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","97000","Rocky Mountain","Millions of current dollars","6",21559.2,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-5","98000","Far West","Millions of current dollars","6",86411.1,2024,5,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","00000","United States *","Millions of current dollars","6",663732.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","01000","Alabama","Millions of current dollars","6",6746.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","02000","Alaska","Millions of current dollars","6",2202.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","04000","Arizona","Millions of current dollars","6",14643.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","05000","Arkansas","Millions of current dollars","6",3996.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","06000","California","Millions of current dollars","6",85290.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","08000","Colorado","Millions of current dollars","6",15971.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","09000","Connecticut","Millions of current dollars","6",7443,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","10000","Delaware","Millions of current dollars","6",1920.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","11000","District of Columbia","Millions of current dollars","6",2426.3,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","12000","Florida","Millions of current dollars","6",53611.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","13000","Georgia","Millions of current dollars","6",19355,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","15000","Hawaii","Millions of current dollars","6",1678.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","16000","Idaho","Millions of current dollars","6",4597,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","17000","Illinois","Millions of current dollars","6",27498.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","18000","Indiana","Millions of current dollars","6",11063.2,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","19000","Iowa","Millions of current dollars","6",4843,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","20000","Kansas","Millions of current dollars","6",3120.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","21000","Kentucky","Millions of current dollars","6",5541.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","22000","Louisiana","Millions of current dollars","6",4851.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","23000","Maine","Millions of current dollars","6",2343.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","24000","Maryland","Millions of current dollars","6",11968,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","25000","Massachusetts","Millions of current dollars","6",16189.6,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","26000","Michigan","Millions of current dollars","6",17885.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","27000","Minnesota","Millions of current dollars","6",16009,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","28000","Mississippi","Millions of current dollars","6",2896.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","29000","Missouri","Millions of current dollars","6",8629.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","30000","Montana","Millions of current dollars","6",2436.6,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","31000","Nebraska","Millions of current dollars","6",3594.5,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","32000","Nevada","Millions of current dollars","6",6573.1,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","33000","New Hampshire","Millions of current dollars","6",2689.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","34000","New Jersey","Millions of current dollars","6",17446.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","35000","New Mexico","Millions of current dollars","6",2247.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","36000","New York","Millions of current dollars","6",32272.1,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","37000","North Carolina","Millions of current dollars","6",25229.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","38000","North Dakota","Millions of current dollars","6",1877.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","39000","Ohio","Millions of current dollars","6",21220.5,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","40000","Oklahoma","Millions of current dollars","6",5082.6,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","41000","Oregon","Millions of current dollars","6",11598.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","42000","Pennsylvania","Millions of current dollars","6",27981.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","44000","Rhode Island","Millions of current dollars","6",1425.5,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","45000","South Carolina","Millions of current dollars","6",6799.6,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","46000","South Dakota","Millions of current dollars","6",1285.2,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","47000","Tennessee","Millions of current dollars","6",10313.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","48000","Texas","Millions of current dollars","6",58560.3,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","49000","Utah","Millions of current dollars","6",14809.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","50000","Vermont","Millions of current dollars","6",1047.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","51000","Virginia","Millions of current dollars","6",18441.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","53000","Washington","Millions of current dollars","6",23453,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","54000","West Virginia","Millions of current dollars","6",1493.9,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","55000","Wisconsin","Millions of current dollars","6",12444.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","56000","Wyoming","Millions of current dollars","6",680.4,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","91000","New England","Millions of current dollars","6",31138.7,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","92000","Mideast","Millions of current dollars","6",94015.2,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","93000","Great Lakes","Millions of current dollars","6",90112.6,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","94000","Plains","Millions of current dollars","6",39360.2,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","95000","Southeast","Millions of current dollars","6",159279.2,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","96000","Southwest","Millions of current dollars","6",80534.5,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","97000","Rocky Mountain","Millions of current dollars","6",38494.8,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-6","98000","Far West","Millions of current dollars","6",130797.1,2024,6,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","00000","United States *","Millions of current dollars","6",291554.9,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","01000","Alabama","Millions of current dollars","6",3443.3,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","02000","Alaska","Millions of current dollars","6",632.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","04000","Arizona","Millions of current dollars","6",7507.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","05000","Arkansas","Millions of current dollars","6",1764.9,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","06000","California","Millions of current dollars","6",40167.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","08000","Colorado","Millions of current dollars","6",5974.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","09000","Connecticut","Millions of current dollars","6",3534.3,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","10000","Delaware","Millions of current dollars","6",1018.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","11000","District of Columbia","Millions of current dollars","6",903.7,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","12000","Florida","Millions of current dollars","6",22941.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","13000","Georgia","Millions of current dollars","6",9274.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","15000","Hawaii","Millions of current dollars","6",1144.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","16000","Idaho","Millions of current dollars","6",1499.9,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","17000","Illinois","Millions of current dollars","6",11706.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","18000","Indiana","Millions of current dollars","6",5058.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","19000","Iowa","Millions of current dollars","6",1911.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","20000","Kansas","Millions of current dollars","6",2035.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","21000","Kentucky","Millions of current dollars","6",3038.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","22000","Louisiana","Millions of current dollars","6",2922.3,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","23000","Maine","Millions of current dollars","6",943.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","24000","Maryland","Millions of current dollars","6",5376.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","25000","Massachusetts","Millions of current dollars","6",7204.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","26000","Michigan","Millions of current dollars","6",8732.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","27000","Minnesota","Millions of current dollars","6",4211.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","28000","Mississippi","Millions of current dollars","6",1947.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","29000","Missouri","Millions of current dollars","6",4356.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","30000","Montana","Millions of current dollars","6",907.7,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","31000","Nebraska","Millions of current dollars","6",1650.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","32000","Nevada","Millions of current dollars","6",2896.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","33000","New Hampshire","Millions of current dollars","6",1416.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","34000","New Jersey","Millions of current dollars","6",9768.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","35000","New Mexico","Millions of current dollars","6",1840.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","36000","New York","Millions of current dollars","6",17764.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","37000","North Carolina","Millions of current dollars","6",9125.7,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","38000","North Dakota","Millions of current dollars","6",601.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","39000","Ohio","Millions of current dollars","6",9047.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","40000","Oklahoma","Millions of current dollars","6",2700.3,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","41000","Oregon","Millions of current dollars","6",3381.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","42000","Pennsylvania","Millions of current dollars","6",10455.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","44000","Rhode Island","Millions of current dollars","6",909.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","45000","South Carolina","Millions of current dollars","6",4325.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","46000","South Dakota","Millions of current dollars","6",596.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","47000","Tennessee","Millions of current dollars","6",4958,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","48000","Texas","Millions of current dollars","6",26293.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","49000","Utah","Millions of current dollars","6",3061.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","50000","Vermont","Millions of current dollars","6",367.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","51000","Virginia","Millions of current dollars","6",8298.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","53000","Washington","Millions of current dollars","6",6619.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","54000","West Virginia","Millions of current dollars","6",888.7,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","55000","Wisconsin","Millions of current dollars","6",4010.3,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","56000","Wyoming","Millions of current dollars","6",419.6,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","91000","New England","Millions of current dollars","6",14375.4,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","92000","Mideast","Millions of current dollars","6",45286.8,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","93000","Great Lakes","Millions of current dollars","6",38555.1,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","94000","Plains","Millions of current dollars","6",15364,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","95000","Southeast","Millions of current dollars","6",72927.9,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","96000","Southwest","Millions of current dollars","6",38341.5,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","97000","Rocky Mountain","Millions of current dollars","6",11863.2,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-7","98000","Far West","Millions of current dollars","6",54841,2024,7,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","00000","United States *","Millions of current dollars","6",4083445,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","01000","Alabama","Millions of current dollars","6",58882.9,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","02000","Alaska","Millions of current dollars","6",7873.2,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","04000","Arizona","Millions of current dollars","6",87149.9,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","05000","Arkansas","Millions of current dollars","6",33339.5,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","06000","California","Millions of current dollars","6",495006,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","08000","Colorado","Millions of current dollars","6",77592,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","09000","Connecticut","Millions of current dollars","6",46444.4,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","10000","Delaware","Millions of current dollars","6",12397.1,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","11000","District of Columbia","Millions of current dollars","6",11943.1,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","12000","Florida","Millions of current dollars","6",278133.6,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","13000","Georgia","Millions of current dollars","6",137354.7,2024,8,"SAPCE1",NA,NA,NA,NA,NA
"SAPCE1-8","15000","Hawaii","Millions of current dollars","6",17602.4,2024,8,"SAPCE1",NA,NA,NA,NA,NA
